Record ID,Store Name,Store Street Address,Additonal Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name,x,y
1558862,Sadeora Enterprise,3100 Fulton Ave,Ste 102,Sacramento,CA,95821,4750,SACRAMENTO,Convenience Store,38.621864,-121.4011,,,-13514308.633743284,4667650.668458298
1558893,Cathay Express,2550 Cottage Way,,Sacramento,CA,95825,1916,SACRAMENTO,Restaurant Meals Program,38.603004,-121.40255,,,-13514470.047004936,4664963.791377272
1559083,Subway #976,2545 Marconi Ave,Ste C,Sacramento,CA,95821,4830,SACRAMENTO,Restaurant Meals Program,38.61832,-121.40277,,,-13514494.53729291,4667145.721007138
1559590,Uptown Minimart,3504 Stockton Blvd,,Sacramento,CA,95820,1442,SACRAMENTO,Grocery Store,38.542706,-121.45195,,,-13519969.229850123,4656378.211517164
1560479,El Pollo Loco #3300,4600 Mack Rd,,Sacramento,CA,95823,4596,SACRAMENTO,Restaurant Meals Program,38.473923,-121.44704,,,-13519422.651150327,4646593.271854067
1560610,Aabdara Halal Market,8887 Folsom Blvd,Ste 8,Sacramento,CA,95826,3261,SACRAMENTO,Convenience Store,38.554523,-121.37329,,,-13511212.838704322,4658060.217146722
1560909,Taj Supermarket 1,7933 E Stockton Blvd,,Sacramento,CA,95823,9606,SACRAMENTO,Supermarket,38.470116,-121.41431,,,-13515779.164216664,4646051.968024387
1561280,Erics Donuts,5669 Mack Rd,,Sacramento,CA,95823,4670,SACRAMENTO,Convenience Store,38.474941,-121.43665,,,-13518266.041640986,4646738.022507352
1562002,Kabul Bazaar,1433 Fulton Ave,Suite A & B,Sacramento,CA,95825,    ,SACRAMENTO,Grocery Store,38.591461,-121.40211,,,-13514421.066428985,4663319.674058332
1562580,N & B Food Mart,3907 Stockton Blvd,,Sacramento,CA,95820,2912,SACRAMENTO,Convenience Store,38.539253,-121.44929,,,-13519673.120004615,4655886.771317663
1562911,Skip's Fish & Chicken,7235 Franklin Blvd,Ste 2,Sacramento,CA,95823,2472,SACRAMENTO,Restaurant Meals Program,38.494678,-121.45802,,,-13520644.939159239,4649544.854537349
1564027,Pal's Wine & Liquor,7812 Gerber Rd,,Sacramento,CA,95828,4302,SACRAMENTO,Convenience Store,38.481155,-121.41251,,,-13515578.789133236,4647621.643016077
1564048,Lucky Express,3828 Willow St,,Sacramento,CA,95838,3721,SACRAMENTO,Restaurant Meals Program,38.637573,-121.42889,,,-13517402.202392427,4669889.17988171
1564414,Antelope & Roseville Road Chevron,5869 Antelope Rd,,Sacramento,CA,95842,3902,SACRAMENTO,Convenience Store,38.705856,-121.32784,,,-13506153.367847769,4679625.1223936165
1564777,Dollar Tree 9640,1696 Arden Way,,Sacramento,CA,95815,4005,SACRAMENTO,Other,38.598125,-121.42738,,,-13517234.10996133,4664268.822931901
1565579,Pizza Guys #105,7600 Greenhaven Dr,Suite 2,Sacramento,CA,95831,5604,SACRAMENTO,Restaurant Meals Program,38.481052,-121.51784,,,-13527304.071098492,4647606.9959658235
1565583,Pizza Guys #107,3669 J St,,Sacramento,CA,95816,5425,SACRAMENTO,Restaurant Meals Program,38.571033,-121.45695,,,-13520525.827304088,4660410.677071717
1565600,Pizza Guys #161,2820 Del Paso Rd,Ste 100,Sacramento,CA,95834,9505,SACRAMENTO,Restaurant Meals Program,38.654579,-121.52442,,,-13528036.553347912,4672313.065171296
1565676,Eatwell Nutrition 4,5800 Antelope Rd,Ste A6,Sacramento,CA,95842,3900,SACRAMENTO,Grocery Store,38.705193,-121.32667,,,-13506023.124043541,4679530.545703976
1567059,Bula Sia Trading,3421 El Camino Ave,,Sacramento,CA,95821,6309,SACRAMENTO,Grocery Store,38.610756,-121.38458,,,-13512469.635755379,4666068.089292511
1567225,7-Eleven Store 42011H,3311 W El Camino Ave,,Sacramento,CA,95833,    ,SACRAMENTO,Convenience Store,38.614468,-121.53045,,,-13528707.809877394,4666596.918156377
1570218,Arco Ampm 7173,8105 Delta Shores Cir S,,Sacramento,CA,95832,9100,SACRAMENTO,Convenience Store,38.46563,-121.49049,,,-13524259.483025296,4645414.156270123
1570416,International Mediterranean Market,9261 Folsom Blvd,Ste 100,Sacramento,CA,95826,2559,SACRAMENTO,Grocery Store,38.563744,-121.35667,,,-13509362.708767338,4659372.905933782
1571478,Grocery Outlet North Sacramento 321,2308 Del Paso Blvd,,Sacramento,CA,95815,3103,SACRAMENTO,Supermarket,38.610462,-121.4494,,,-13519685.365148598,4666026.205848208
1573595,7 Eleven 42175A,1911 Cosumnes River Blvd,,Sacramento,CA,95832,1278,SACRAMENTO,Convenience Store,38.466858,-121.48981,,,-13524183.785771556,4645588.747251358
1574851,Darya Market,4128 El Camino Ave,Ste 11,Sacramento,CA,95821,6676,SACRAMENTO,Convenience Store,38.609917,-121.36758,,,-13510577.204411894,4665948.565223446
1574859,7 Eleven 41288A,4140 Northgate Blvd,,Sacramento,CA,95834,1240,SACRAMENTO,Convenience Store,38.644695,-121.47514,,,-13522550.728841618,4670904.216953705
1575128,Fastrip #895 895,8061 Florin Rd,,Sacramento,CA,95828,3140,SACRAMENTO,Convenience Store,38.49641,-121.4095,,,-13515243.717465946,4649791.201870013
1575381,7 Eleven 38788A,7171 Stockton Blvd,,Sacramento,CA,95823,2532,SACRAMENTO,Convenience Store,38.496441,-121.42876,,,-13517387.730858628,4649795.611142967
1575404,Burger & Chaat Junction (Halal),7900 Florin Rd,Ste 5,Sacramento,CA,95828,3145,SACRAMENTO,Restaurant Meals Program,38.495224,-121.40996,,,-13515294.924431711,4649622.513045711
1575408,Subway 41291,2550 W El Camino Ave,,Sacramento,CA,95833,3900,SACRAMENTO,Restaurant Meals Program,38.612995,-121.51865,,,-13527394.239886034,4666387.0644192705
1577010,June Produce 1,4101 Power Inn Rd,Ste A,Sacramento,CA,95826,4355,SACRAMENTO,Specialty Store,38.537708,-121.4086,,,-13515143.529924234,4655666.890423075
1577116,Indian Supermarket,4421 Gateway Park Blvd,Ste 130,Sacramento,CA,95834,2457,SACRAMENTO,Grocery Store,38.65192,-121.50331,,,-13525686.598897265,4671934.036811957
1577383,A To Z Halal Market,800 El Camino Ave,,Sacramento,CA,95815,2513,SACRAMENTO,Convenience Store,38.610863,-121.44824,,,-13519556.234539278,4666083.332629467
1578420,All Mart,1330 Fulton Ave,,Sacramento,CA,95825,3604,SACRAMENTO,Supermarket,38.590111,-121.40037,,,-13514227.370515004,4663127.405231485
1578598,King Wine & Liquor # 6,3407 El Camino Ave,,Sacramento,CA,95821,6309,SACRAMENTO,Convenience Store,38.610771,-121.38487,,,-13512501.918407708,4666070.226207538
1578900,Subway #24356,8775 Center Pkwy,Ste E100,Sacramento,CA,95823,7913,SACRAMENTO,Restaurant Meals Program,38.438412,-121.41834,,,-13516227.781764561,4641545.198149933
1578905,Subway #38957,8231 Timberlake Way,Ste 110,Sacramento,CA,95823,5423,SACRAMENTO,Restaurant Meals Program,38.459301,-121.41563,,,-13515926.10594451,4644514.3774159895
1582265,Jack in the Box #548,2293 Arden Way,,Sacramento,CA,95825,3301,SACRAMENTO,Restaurant Meals Program,38.596382,-121.41109,,,-13515420.71545631,4664020.560148002
1583453,Wendy's 651,4320 Watt Ave,,Sacramento,CA,95821,7012,SACRAMENTO,Restaurant Meals Program,38.643223,-121.38273,,,-13512263.69469741,4670694.417253066
1583538,Arco Am/pm,4421 Florin Rd,,Sacramento,CA,95823,2511,SACRAMENTO,Convenience Store,38.496498,-121.45441,,,-13520243.075797474,4649803.718520772
1583657,Subway 52318,1735 Arden Way,Ste 205,Sacramento,CA,95815,5013,SACRAMENTO,Restaurant Meals Program,38.599552,-121.424,,,-13516857.850082451,4664472.081001711
1584102,USA Mini Mart,7385 Greenhaven Dr,Ste 9,Sacramento,CA,95831,3893,SACRAMENTO,Convenience Store,38.491829,-121.5203,,,-13527577.917045843,4649139.645970486
1584749,Sayed Sweet & Bakery Llc,3704 Auburn Blvd,,Sacramento,CA,95821,2101,SACRAMENTO,Specialty Store,38.638786,-121.37788,,,-13511723.795167064,4670062.051155562
1585330,Cali Kabob & Gyro Market & Restaurant,9791 Lincoln Village Dr,Ste F,Sacramento,CA,95827,3326,SACRAMENTO,Convenience Store,38.562218,-121.33147,,,-13506557.457599347,4659155.655058623
1585513,Sineen Mart 0,9345 La Riviera Dr,,Sacramento,CA,95826,2411,SACRAMENTO,Convenience Store,38.562065,-121.35854,,,-13509570.876215123,4659133.873279045
1585975,Pizza Hut #011753,6619 Florin Rd,,Sacramento,CA,95828,2808,SACRAMENTO,Restaurant Meals Program,38.496426,-121.42575,,,-13517052.659191336,4649793.4776235605
1585982,Pizza Hut #011664,604 W El Camino Ave,,Sacramento,CA,95833,2108,SACRAMENTO,Restaurant Meals Program,38.611073,-121.47629,,,-13522678.746256031,4666113.249525094
1585983,Pizza Hut #011755,1100 Fulton Ave,,Sacramento,CA,95825,    ,SACRAMENTO,Restaurant Meals Program,38.585594,-121.40085,,,-13514280.803870587,4662484.114261602
1586486,El Pollo Loco #3877,8244 Delta Shores Cir S,,Sacramento,CA,95832,9101,SACRAMENTO,Restaurant Meals Program,38.461479,-121.49129,,,-13524348.538617931,4644824.0095780315
1586915,Sangheras House Of Liquors,5516 Florin Rd,,Sacramento,CA,95823,2203,SACRAMENTO,Convenience Store,38.495956,-121.44037,,,-13518680.150146738,4649726.627573795
1586987,Costco Wholesale 1674,3881 E Commerce Way,,Sacramento,CA,95834,4017,SACRAMENTO,Super Store,38.639721,-121.52169,,,-13527732.651138047,4670195.3051234875
1587212,Guru Farms Market,523 Broadway,,Sacramento,CA,95818,2001,SACRAMENTO,Convenience Store,38.56567,-121.50623,,,-13526011.651810382,4659647.109888538
1587822,Lucky Market,2426 Del Paso Blvd,,Sacramento,CA,95815,2509,SACRAMENTO,Convenience Store,38.611877,-121.44723,,,-13519443.801853579,4666227.789306357
1587939,McDonald's #25599,3006 K St,,Sacramento,CA,95816,5224,SACRAMENTO,Restaurant Meals Program,38.571617,-121.46677,,,-13521618.984703679,4660493.828608031
1587941,McDonald's #6757,200 Richards Blvd,,Sacramento,CA,95811,0236,SACRAMENTO,Restaurant Meals Program,38.596752,-121.50214,,,-13525556.355093034,4664073.260292315
1587944,McDonald's #6357,6370 Mack Rd,,Sacramento,CA,95823,4646,SACRAMENTO,Restaurant Meals Program,38.473858,-121.42847,,,-13517355.448206296,4646584.029494735
1587946,McDonald's #25597,4731 Mack Rd,,Sacramento,CA,95823,4511,SACRAMENTO,Restaurant Meals Program,38.474762,-121.44704,,,-13519422.651150327,4646712.570132401
1587948,McDonald's #2990,8901 Folsom Blvd,,Sacramento,CA,95826,3203,SACRAMENTO,Restaurant Meals Program,38.555023,-121.37223,,,-13511094.840044081,4658131.39213632
1588072,Express Mart,5071 24th St,,Sacramento,CA,95822,2201,SACRAMENTO,Convenience Store,38.528843,-121.48279,,,-13523402.322946185,4654405.335015531
1588320,H&S Energy Products LLC 3078,9700 Jackson Rd,,Sacramento,CA,95827,9713,SACRAMENTO,Convenience Store,38.528545,-121.33453,,,-13506898.095241176,4654362.930100361
1589262,Nile Variety Mart #2,1395 Florin Rd,,Sacramento,CA,95822,4201,SACRAMENTO,Convenience Store,38.4967,-121.5035,,,-13525707.749600515,4649832.449981475
1590046,Arden Fair Farmers Market,1689 Arden Way,,Sacramento,CA,95815,4030,SACRAMENTO,Farmers and Markets,38.601551,-121.42748,,,-13517245.241910411,4664756.820019927
1590332,Food Source Privoz 2,9777 Lincoln Village Dr,,Sacramento,CA,95827,3334,SACRAMENTO,Convenience Store,38.562222,-121.33213,,,-13506630.928463273,4659156.2245175345
1591154,Gyro Genie,5653 Stockton Blvd,,Sacramento,CA,95824,1632,SACRAMENTO,Restaurant Meals Program,38.523544,-121.44134,,,-13518788.130052807,4653651.322137417
1591610,Ray's Mart,5363 Auburn Blvd,Ste B,Sacramento,CA,95841,2864,SACRAMENTO,Grocery Store,38.667736,-121.33887,,,-13507381.221831217,4674188.742779534
1594250,Afghan Pita Market and Restaurant,2989 Arden Way,,Sacramento,CA,95825,1376,SACRAMENTO,Convenience Store,38.596535,-121.39579,,,-13513717.527247172,4664042.3523369
1594291,Firehouse Subs,3700 Crocker Dr,Ste 130,Sacramento,CA,95818,2950,SACRAMENTO,Restaurant Meals Program,38.540535,-121.48223,,,-13523339.984031344,4656069.226234375
1594472,TFC #1,4147 23rd Ave,,Sacramento,CA,95820,5034,SACRAMENTO,Restaurant Meals Program,38.532551,-121.45802,,,-13520644.939159239,4654932.992071298
1594532,Rivera Mart,907 Rivera Dr,,Sacramento,CA,95838,4384,SACRAMENTO,Convenience Store,38.627304,-121.44585,,,-13519290.180956284,4668425.805647087
1596472,Long Sandwiches,6451 Stockton Blvd,Ste 1,Sacramento,CA,95823,1631,SACRAMENTO,Restaurant Meals Program,38.509266,-121.43479,,,-13518058.98738811,4651619.932835801
1598298,Meadowview Certified Farmers' Market,3501 Meadowview Rd,,Sacramento,CA,95822,    ,SACRAMENTO,Farmers and Markets,38.483192,-121.46704,,,-13521649.040966192,4647911.317620819
1598485,Quickshop Mart 1,3700 Auburn Blvd,,Sacramento,CA,95821,2101,SACRAMENTO,Convenience Store,38.638786,-121.37788,,,-13511723.795167064,4670062.051155562
1598634,Sweet Land ,3465 Watt Ave,Ste 117,Sacramento,CA,95821,3629,SACRAMENTO,Convenience Store,38.628365,-121.38337,,,-13512334.93917152,4668576.992749777
1598979,De Nhat Kho Bo,6825 Stockton Blvd,Ste 220,Sacramento,CA,95823,2471,SACRAMENTO,Convenience Store,38.502682,-121.43012,,,-13517539.125366105,4650683.335999134
1599065,Desi Market And Grill,2087 Arena Blvd,Ste 120,Sacramento,CA,95834,2322,SACRAMENTO,Other,38.647171,-121.51125,,,-13526570.475654164,4671257.1234544
1599535,DOLLARTREE 9857,7463 Rush River Dr,,Sacramento,CA,95831,5246,SACRAMENTO,Other,38.486816,-121.53605,,,-13529331.199025836,4648426.694153148
1599809,Sutterville Food Mart,1400 Sutterville Rd,,Sacramento,CA,95822,1224,SACRAMENTO,Convenience Store,38.537048,-121.50339,,,-13525695.504456528,4655572.962160166
1599932,Subway 24451,7600 Greenhaven Dr,Ste 304 Bld. B,Sacramento,CA,95831,5651,SACRAMENTO,Restaurant Meals Program,38.481052,-121.51784,,,-13527304.071098492,4647606.9959658235
1601885,Barg Afghan Market & Restaurant,6321 Mack Rd,,Sacramento,CA,95823,4655,SACRAMENTO,Grocery Store,38.475552,-121.42881,,,-13517393.296833167,4646824.902319083
1603844,Subway Sandwich #68985,8270 Delta Shores Cir S,,Sacramento,CA,95832,9101,SACRAMENTO,Restaurant Meals Program,38.459522,-121.49305,,,-13524544.460921725,4644545.795129294
1605682,McDonald's 13352,8940 Pocket Rd,,Sacramento,CA,95831,4456,SACRAMENTO,Restaurant Meals Program,38.480648,-121.507,,,-13526097.367818294,4647549.545601834
1605744,McDonald's 25079,4124 Florin Rd,,Sacramento,CA,95823,2507,SACRAMENTO,Restaurant Meals Program,38.49572,-121.45737,,,-13520572.581490222,4649693.060479243
